37.875,10.465
39.239999999999995,17.35
31.714999999999996,15.36
19.205000000000002,21.439999999999998
18.22,17.185
14.069999999999999,11.06
13.605,6.785
20.695,9.49
18.389999999999997,17.0
13.69,11.275
13.85,6.575
20.919999999999998,10.1
37.945,10.205
38.925,17.27
31.929999999999996,14.795
18.855,21.97
38.440000000000005,10.535
38.64,17.57
32.47,15.27
19.195,21.759999999999998
17.514999999999997,17.185
13.684999999999999,10.705
14.315,7.085
21.005,9.885
17.459999999999997,16.87
14.19,10.535
14.53,6.645
20.9,9.965
38.61,10.115
38.485,17.0
32.055,14.95
19.150000000000002,21.325
17.959999999999997,16.735
13.844999999999999,11.360000000000001
13.7,7.035
20.645,9.825000000000001
38.01,10.610000000000001
37.935,17.27
31.615,15.444999999999999
18.880000000000003,21.785
38.115,10.085
38.510000000000005,17.585
31.854999999999997,14.819999999999999
19.545,21.775
17.705,17.445
13.924999999999999,10.665000000000001
13.715,6.44
21.055,10.375
17.685,16.9
14.069999999999999,10.995000000000001
14.355,7.15
21.229999999999997,9.76
37.805,8.8
38.49,16.93
32.375,15.424999999999999
19.28,21.425
37.845,8.395
37.970000000000006,17.495
31.584999999999997,15.2
18.915000000000003,22.134999999999998
17.61,17.605
14.069999999999999,10.785
14.139999999999999,6.64
20.595,10.0
16.970000000000002,17.695
13.805,11.175
13.725,7.005
20.81,9.47
37.21,8.515
38.005,17.115
32.029999999999994,14.87
18.900000000000002,21.654999999999998
17.44,17.75
13.66,10.885
14.944999999999999,6.930000000000001
21.285,10.015
37.65,8.15
38.440000000000005,17.645
32.26,15.6
20.235,21.4
37.735,8.785
38.235,17.045
32.254999999999995,14.965
20.485,21.889999999999997
16.985,18.025
14.235,11.14
14.989999999999998,6.795
21.224999999999998,9.870000000000001
17.04,17.415
13.79,10.93
14.69,7.105
20.82,9.825000000000001
37.67,8.08
37.735,17.355
31.909999999999997,15.549999999999999
20.435,21.224999999999998
37.3,8.58
38.035000000000004,17.045
32.025,15.045
20.16,21.764999999999997
16.88,18.0
13.934999999999999,10.565
14.535,6.590000000000001
22.11,9.545
16.91,17.455
14.389999999999999,10.915000000000001
14.895,7.11
21.729999999999997,9.94
37.519999999999996,8.315
38.465,17.605
32.72,15.085
19.99,21.224999999999998
17.415,17.405
14.135,10.48
15.055,6.6000000000000005
21.669999999999998,9.27
37.99,8.575000000000001
38.355000000000004,16.97
32.54,14.65
20.854999999999997,21.54
37.655,8.09
38.1,17.72
32.435,14.31
20.75,21.16
17.18,18.035
13.66,10.695
14.264999999999999,7.03
21.165,9.695
16.935000000000002,17.495
13.42,11.2
15.01,7.29
21.275,9.395
37.46,8.700000000000001
37.89,16.88
32.655,14.34
20.07,21.689999999999998
37.595,7.96
38.220000000000006,17.695
32.26,15.085
20.084999999999997,21.119999999999997
17.475,18.18
13.200000000000001,10.709999999999999
14.729999999999999,6.8500000000000005
22.09,9.64
17.740000000000002,17.55
13.06,11.19
14.58,6.8500000000000005
21.24,9.85
37.675,8.49
38.265,16.8
32.04,14.780000000000001
20.66,21.435
17.025000000000002,17.78
13.21,11.014999999999999
15.004999999999999,6.630000000000001
21.479999999999997,9.58
37.964999999999996,8.120000000000001
38.075,17.73
32.075,15.020000000000001
20.875,21.33
38.055,8.610000000000001
37.830000000000005,17.18
32.455,14.56
20.345,21.845
17.165,17.575
12.67,11.305
14.254999999999999,7.07
21.72,9.765
17.415,17.565
13.025,10.74
15.114999999999998,6.87
22.044999999999998,9.43
37.315,8.43
38.225,17.31
32.72,14.700000000000001
20.25,21.06
37.26,8.105
38.405,16.895
32.255,15.195
20.625,21.575
17.09,19.205
13.065000000000001,11.065
14.639999999999999,7.125
21.41,9.790000000000001
16.65,19.229999999999997
12.690000000000001,11.155
14.684999999999999,6.445
21.74,9.4
37.66,8.675
38.075,16.815
32.145,14.71
20.479999999999997,21.244999999999997
16.985,18.884999999999998
13.370000000000001,11.215
14.809999999999999,6.985
21.604999999999997,9.465
38.095,8.39
38.775,16.915
32.745,15.05
20.375,21.755
37.225,8.285
38.915,16.765
32.65,14.775
20.205,21.16
17.115,19.09
13.39,11.09
14.7,6.565
22.115,9.77
17.11,18.529999999999998
13.020000000000001,11.24
14.34,7.075
21.724999999999998,9.225
39.72,8.585
38.370000000000005,16.905
32.285,15.205
20.459999999999997,21.669999999999998
39.684999999999995,8.445
38.51,16.61
32.345,14.700000000000001
20.72,21.354999999999997
16.96,19.185
12.690000000000001,10.815
14.62,6.665
21.419999999999998,9.475
17.005,19.389999999999997
13.135000000000002,11.11
15.03,7.32
21.619999999999997,9.51
40.199999999999996,8.965
38.615,17.1
32.66,14.975000000000001
19.99,21.544999999999998
17.005,18.415
13.525,11.03
14.655,7.845
21.349999999999998,9.12
40.335,8.205
38.675000000000004,16.51
32.855,14.56
20.189999999999998,21.084999999999997
40.12,9.040000000000001
38.4,16.965
32.31,15.16
22.169999999999998,22.255
16.59,18.955
12.955,11.48
14.83,7.27
21.235,9.715
16.76,18.544999999999998
12.96,11.004999999999999
15.12,7.685
21.465,9.135
40.085,8.200000000000001
38.575,16.48
32.185,14.55
21.689999999999998,22.084999999999997
40.365,8.8
38.965,16.900000000000002
33.47,15.355
21.64,21.779999999999998
17.135,18.639999999999997
13.115,10.889999999999999
15.105,7.235
21.055,9.775
16.965,19.38
12.635000000000002,11.254999999999999
14.855,7.475
20.755,9.139999999999999
40.29,8.525
38.620000000000005,16.6
33.365,14.975
22.345,22.16
16.55,18.9
12.565000000000001,11.084999999999999
15.13,7.895
21.369999999999997,9.565
39.69,8.665000000000001
38.230000000000004,16.895
32.505,15.275
22.064999999999998,21.61
39.745,8.495000000000001
38.6,16.565
32.605,14.95
21.654999999999998,22.25
17.405,19.11
13.56,11.025
15.025,7.02
21.244999999999997,8.94
17.135,18.849999999999998
13.83,10.290000000000001
14.635,7.665
20.875,9.2
40.504999999999995,8.605
39.01,17.04
33.165,15.67
21.505,21.88
40.61,8.435
38.905,16.725
33.415,15.155
22.189999999999998,21.97
16.82,19.29
13.435,10.745000000000001
14.96,7.15
21.5,9.08
17.115,18.869999999999997
13.41,10.335
15.21,7.9
20.799999999999997,9.389999999999999
40.059999999999995,8.725000000000001
38.575,17.035
33.18,15.505
22.009999999999998,21.865
16.915,19.369999999999997
13.695,10.475
15.205,7.235
21.08,9.254999999999999
40.1,8.360000000000001
38.49,16.62
33.04,15.24
21.875,22.229999999999997
40.23,8.67
38.995000000000005,16.990000000000002
32.525,15.11
22.205,22.16
16.955,18.645
13.49,10.465
14.675,7.82
21.415,9.67
17.61,18.895
13.65,11.055
14.875,7.48
21.529999999999998,9.129999999999999
40.595,8.520000000000001
38.995000000000005,16.665
33.325,15.58
21.895,21.959999999999997
39.714999999999996,8.59
38.71,17.255
33.375,15.06
21.965,22.25
17.755,18.395
14.030000000000001,10.575000000000001
15.11,7.635
20.81,9.424999999999999
18.25,18.82
13.370000000000001,10.605
14.87,7.715
21.029999999999998,9.28
39.839999999999996,8.430000000000001
38.815000000000005,16.755
32.715,15.5
22.035,21.564999999999998
18.02,18.294999999999998
13.66,10.975
14.93,7.05
21.325,9.81
40.6,8.745000000000001
38.71,17.03
32.86,15.115
21.625,22.04
40.415,8.34
38.725,16.62
33.22,15.405
21.485,21.84
17.8,18.919999999999998
13.825000000000001,10.6
15.335,7.705
20.764999999999997,9.605
17.75,18.619999999999997
13.825000000000001,10.895
15.065,7.08
20.799999999999997,9.299999999999999
39.89,8.82
38.275,16.93
32.625,15.405
22.21,21.97
40.08,8.15
38.35,16.455000000000002
32.795,14.895
21.995,21.544999999999998
17.925,18.709999999999997
13.41,10.845
14.92,7.715
20.76,9.64
18.095000000000002,18.415
13.25,10.91
14.62,7.185
20.515,8.98
41.015,10.81
38.61,16.21
33.04,15.475
21.654999999999998,21.505
18.025000000000002,18.794999999999998
13.48,10.57
15.94,7.535
20.145,9.56
41.04,10.365
38.21,16.16
32.565,15.32
18.994999999999997,20.93
40.605,10.675
38.71,16.5
33.0,14.765
18.845,20.425
17.935000000000002,18.185
13.67,10.325000000000001
15.85,7.2
20.4,9.120000000000001
17.425,18.764999999999997
13.47,10.700000000000001
15.59,7.475
20.505,9.645
40.69,10.345
38.325,15.96
33.815,15.705
18.474999999999998,20.785
40.915,11.030000000000001
38.12,16.805
33.87,15.575
18.845,21.095
17.515,18.424999999999997
13.120000000000001,10.49
15.775,7.255
20.555,9.375
17.915,18.459999999999997
12.479999999999999,11.31
16.325,7.359999999999999
20.155,9.505
41.165,10.455
38.155,16.040000000000003
33.26,15.99
18.83,20.384999999999998
17.465,18.279999999999998
12.694999999999999,10.58
15.879999999999999,7.0249999999999995
20.465,9.110000000000001
40.765,11.120000000000001
38.5,16.55
33.335,15.139999999999999
18.389999999999997,20.77
40.48,10.615
38.29,16.09
33.62,15.555
18.294999999999998,20.509999999999998
18.07,18.38
12.075,10.96
15.379999999999999,7.385
20.765,9.795
17.57,18.604999999999997
12.415,10.42
15.514999999999999,7.115
20.85,9.21
41.175,10.745000000000001
38.13,16.545
33.435,15.79
18.785,20.84
41.114999999999995,10.84
38.3,16.67
33.345,15.185
18.904999999999998,20.36
17.855,18.525
12.625,10.93
16.18,7.265
20.11,9.705
17.705000000000002,19.07
12.85,10.8
15.685,7.444999999999999
20.075,9.22
41.095,10.5
38.43,15.995000000000001
33.51,15.94
18.505,21.055
18.305,19.56
12.014999999999999,10.99
15.79,6.995
20.54,9.895
40.68,10.925
38.1,16.51
33.565,15.385
18.22,20.625
40.69,10.265
38.035,16.335
33.385,15.49
18.814999999999998,21.115
17.925,19.035
12.424999999999999,10.535
16.294999999999998,7.47
20.5,9.66
17.62,19.69
12.45,11.19
15.549999999999999,7.675
20.835,9.715
40.485,11.0
38.12,16.32
33.935,15.445
18.814999999999998,20.555
40.739999999999995,10.59
38.46,16.605
33.17,15.969999999999999
18.56,21.015
18.23,19.32
12.645,10.545
15.92,7.5649999999999995
20.93,9.290000000000001
17.37,19.5
12.014999999999999,10.665000000000001
15.905,6.955
20.065,9.46
40.995,10.44
38.37,15.900000000000002
33.73,15.645
18.415,20.31
18.23,19.57
12.764999999999999,11.07
15.745,7.66
20.5,9.095
40.51,10.77
38.0,16.715
33.82,15.6
18.729999999999997,20.925
41.169999999999995,10.815
38.59,16.48
33.11,15.709999999999999
18.84,20.535
18.270000000000003,19.37
12.559999999999999,10.515
15.54,7.28
20.275,9.835
17.59,19.635
12.129999999999999,11.005
15.879999999999999,7.79
20.395,9.045
40.709999999999994,10.73
38.1,16.295
33.145,15.355
18.404999999999998,20.96
40.775,10.195
37.915,16.880000000000003
33.83,15.6
18.38,20.56
17.67,19.365
11.979999999999999,10.755
15.795,7.575
19.89,9.229999999999999
18.150000000000002,19.595
12.61,11.19
15.445,7.045
19.205,9.2
43.01,11.36
37.96,16.59
33.305,15.31
19.139999999999997,20.715
17.795,19.645
12.85,10.77
15.545,7.35
19.33,8.799999999999999
43.015,10.83
37.629999999999995,16.825000000000003
33.76,15.255
19.02,20.46
42.83,11.305
38.035,16.865000000000002
33.690000000000005,14.575000000000001
18.639999999999997,20.71
17.645000000000003,19.16
12.094999999999999,10.975
15.61,6.88
19.765,9.34
17.945,19.625
12.665,10.905000000000001
15.254999999999999,6.745
19.555,8.844999999999999
42.475,11.105
37.699999999999996,17.125
33.18,15.085
18.4,20.395
43.07,11.42
37.769999999999996,16.540000000000003
33.59,14.59
17.935,20.98
17.885,19.03
12.889999999999999,10.76
15.674999999999999,7.109999999999999
19.495,9.489999999999998
17.650000000000002,19.59
12.114999999999998,11.235000000000001
15.5,6.8999999999999995
19.43,8.84
43.059999999999995,10.98
37.945,17.195
33.765,15.055000000000001
18.125,20.385
18.01,19.56
12.0,10.895
15.245,7.42
19.815,9.385
42.69,11.395
38.144999999999996,16.53
33.300000000000004,15.440000000000001
17.435,20.885
42.809999999999995,10.8
37.62,16.725
33.275,15.020000000000001
17.575,20.275000000000002
17.555,19.52
13.405,10.075
15.344999999999999,6.92
19.625,9.104999999999999
17.560000000000002,19.295
12.85,10.475
15.69,7.359999999999999
19.37,9.495
43.19,11.32
38.26,16.990000000000002
33.695,15.120000000000001
18.21,20.62
42.73,11.265
37.775,16.950000000000003
33.980000000000004,14.860000000000001
17.87,20.505
18.825,20.235
12.78,10.115
15.82,6.97
19.82,9.459999999999999
18.625,19.805
13.655,10.355
15.26,7.51
19.725,8.915
42.525,11.205
37.865,16.53
33.215,15.350000000000001
17.64,20.865000000000002
18.325,20.145
13.625,10.035
14.955,6.8549999999999995
19.465,9.254999999999999
42.955,11.65
37.975,17.020000000000003
33.32,14.89
17.755,20.26
18.08,19.695
12.795,10.41
15.674999999999999,7.32
19.89,9.375
42.945,10.79
37.97,16.68
33.89,15.120000000000001
17.64,20.8
18.54,19.935
13.305,10.075
15.555,6.835
19.94,9.155
42.5,11.26
37.839999999999996,17.200000000000003
33.51,15.025
17.74,20.39
18.95,19.825
12.944999999999999,10.475
15.049999999999999,6.859999999999999
19.425,9.334999999999999
42.51,11.065
37.42,16.82
33.84,14.64
17.755,20.37
18.39,20.354999999999997
12.84,9.905
15.49,7.515
19.805,9.575
42.96,11.04
38.065,16.435000000000002
33.475,15.200000000000001
17.28,20.71
18.355,19.84
13.315,10.41
15.825,6.92
19.8,9.174999999999999
43.16,11.46
37.74,17.16
33.305,14.825000000000001
17.75,20.18
18.9,20.195
13.594999999999999,9.975
14.965,7.215
19.105,9.325
42.839999999999996,11.495
37.574999999999996,16.615000000000002
34.0,15.205
17.775,20.7
18.835,19.779999999999998
12.875,10.59
15.685,7.37
19.215,9.184999999999999
42.55,10.895
37.82,17.045
33.805,14.865
17.855,20.41
18.5,20.189999999999998
13.024999999999999,9.82
15.445,6.92
20.305,8.695
43.235,11.47
37.15,17.595000000000002
33.49,15.41
17.575,20.965
18.49,19.695
13.215,10.41
14.995,7.234999999999999
19.814999999999998,9.094999999999999
43.03,10.99
37.695,17.490000000000002
33.230000000000004,14.815000000000001
17.615,20.105
18.745,20.305
13.364999999999998,9.91
15.27,6.585
19.61,8.545
42.89,11.14
37.715,16.985
33.085,14.594999999999999
18.11,20.64
18.37,19.955
13.19,10.51
15.37,6.51
20.02,8.985
42.155,8.765
37.055,17.34
32.53,14.92
17.765,20.215
42.150000000000006,8.23
37.565,17.745
32.93,15.004999999999999
17.675,20.895
18.735,19.689999999999998
13.075,9.925
15.56,6.295
20.055,8.395
18.13,20.095
13.2,10.69
15.084999999999999,6.2299999999999995
19.495,8.98
41.885000000000005,8.79
37.51,16.975
33.14,14.45
17.52,20.215
41.720000000000006,8.45
37.58,17.605
32.665,14.93
17.45,20.065
18.34,19.57
13.51,10.145
15.44,6.5649999999999995
19.785,8.495
42.11,8.5
37.93,17.045
32.415,14.655
17.325,19.555
18.715,20.279999999999998
13.1,9.985
15.225,5.955
20.02,8.92
41.95,8.23
37.2,17.555
33.025,15.03
16.855,20.195
18.85,19.715
11.39,11.045
14.915,6.75
19.665,9.07
41.715,8.68
37.175,17.025000000000002
33.065,14.495
16.89,19.795
18.215,20.25
11.085,11.215
15.02,6.234999999999999
19.745,8.59
18.315,19.634999999999998
11.1,10.875
15.365,6.225
20.36,8.825
41.865,8.495
37.66,17.555
32.589999999999996,14.469999999999999
17.3,19.885
42.35,8.28
37.715,17.245
33.265,14.819999999999999
17.41,19.8
19.475,20.15
11.51,10.834999999999999
14.985,6.55
19.93,9.03
19.200000000000003,19.47
11.215,11.584999999999999
15.545,6.43
19.855,8.674999999999999
41.625,8.5
37.265,17.0
33.019999999999996,14.26
16.745,20.05
41.75,8.15
37.605,17.35
32.795,14.854999999999999
16.895,19.635
18.94,20.29
11.175,10.935
15.209999999999999,6.135
20.085,9.08
42.410000000000004,8.615
37.91,17.145
32.824999999999996,14.325
17.305,20.155
18.785,19.775
11.58,11.43
15.1,6.645
20.105,8.795
19.35,20.04
11.39,11.049999999999999
14.844999999999999,6.199999999999999
19.654999999999998,9.075
41.800000000000004,8.955
37.13,17.35
33.1,14.83
16.735,20.195
41.775000000000006,8.49
37.195,16.92
33.184999999999995,14.479999999999999
16.965,19.650000000000002
19.155,19.759999999999998
10.95,11.35
15.385,6.0
19.83,8.674999999999999
18.905,19.814999999999998
11.095,10.82
14.805,6.635
20.085,9.209999999999999
42.27,8.8
37.805,16.724999999999998
32.66,14.94
17.12,20.07
42.285000000000004,8.16
37.96,16.229999999999997
32.485,14.43
17.415,19.565
19.225,19.805
11.46,11.32
14.73,6.22
19.945,9.025
41.935,8.715
37.72,16.61
32.96,14.569999999999999
16.720000000000002,20.175
18.765,20.314999999999998
10.765,11.11
15.389999999999999,6.35
19.58,8.65
41.635000000000005,8.44
37.94,16.13
32.805,14.649999999999999
17.275000000000002,20.215
18.950000000000003,19.939999999999998
11.73,11.12
15.174999999999999,5.8999999999999995
20.97,8.655000000000001
42.305,8.765
37.545,16.509999999999998
33.3,14.895
16.59,19.96
19.46,19.98
11.33,11.08
15.04,6.8149999999999995
20.459999999999997,8.950000000000001
42.095000000000006,8.175
37.485,16.195
33.074999999999996,14.54
16.875,19.720000000000002
19.220000000000002,19.785
10.95,11.325
14.91,6.29
20.525,8.790000000000001
41.685,8.625
37.68,16.02
33.0,14.405
17.09,20.065
19.035,20.29
11.14,11.06
14.819999999999999,6.52
20.779999999999998,8.850000000000001
42.830000000000005,17.56
37.589999999999996,16.32
33.39,14.555
